ward_name,forecast,tier,officers_per_shift,month_num
Bridge Ward (E05011236),5.863958,Medium,6,10
Bellingham Ward,5.8575664,Medium,6,10
Heston West Ward,5.8574405,Medium,6,10
Highfield Ward,5.8475733,Medium,6,10
Stockwell East Ward,5.8417187,Medium,6,10
Longbridge Ward,5.834604,Medium,6,10
Wandle Ward (E05014026),5.799905,Medium,6,10
Winchmore Hill Ward,5.796293,Medium,6,10
Elm Park Ward,5.7928915,Medium,6,10
West Ham Ward,5.7575383,Medium,6,10
Bromley Common & Holwood Ward,5.735904,Medium,6,10
Streatham Hill East Ward,5.718005,Medium,6,10
Newbury Ward,5.708664,Medium,6,10
St. Ann's Ward,5.704721,Medium,6,10
Feltham West Ward,5.7011647,Medium,6,10
Stepney Green Ward,5.672488,Medium,6,10
Bounds Green Ward,5.6700487,Medium,6,10
Headstone Ward,5.6697493,Medium,6,10
Manor Park Ward,5.6690617,Low,3,10
Northbury Ward,5.656447,Low,3,10
Hatch Lane & Highams Park North Ward,5.6482925,Low,3,10
Wall End Ward,5.630324,Low,3,10
Havering-atte-Bower Ward,5.6181617,Low,3,10
St. Margarets & North Twickenham Ward,5.6059594,Low,3,10
St. Andrew's Ward,5.6036687,Low,3,10
Chingford Green Ward,5.5961246,Low,3,10
Limehouse Ward,5.5885625,Low,3,10
Northwood Hills Ward,5.5773873,Low,3,10
Barnhill Ward,5.567421,Low,3,10
Wimbledon Park Ward,5.5510798,Low,3,10
"Mottingham, Coldharbour & New Eltham Ward",5.542418,Low,3,10
Heston East Ward,5.533166,Low,3,10
Norbury & Pollards Hill Ward,5.5267515,Low,3,10
Harold Wood Ward,5.526083,Low,3,10
Royal Albert Ward,5.524573,Low,3,10
Woolwich Dockyard Ward,5.5136385,Low,3,10
Plaistow Ward,5.5077147,Low,3,10
Mayesbrook Ward,5.5008445,Low,3,10
Mayfield Ward,5.4995255,Low,3,10
Beddington Ward,5.4965234,Low,3,10
Bowes Ward,5.4946814,Low,3,10
Plumstead Common Ward,5.481393,Low,3,10
New Southgate Ward,5.478771,Low,3,10
Trinity Ward,5.4697943,Low,3,10
Kenton East Ward,5.458725,Low,3,10
Kingsbury Ward,5.4559712,Low,3,10
Grove Ward,5.4542317,Low,3,10
New Malden Village Ward,5.45328,Low,3,10
Cazenove Ward,5.4390635,Low,3,10
Charlton Village & Riverside Ward,5.409787,Low,3,10
Sidcup Ward,5.402581,Low,3,10
St. Edward's Ward,5.392329,Low,3,10
Pinner South Ward,5.3897595,Low,3,10
Edgwarebury Ward,5.3867416,Low,3,10
Hylands & Harrow Lodge Ward,5.381884,Low,3,10
Feltham North Ward,5.3510714,Low,3,10
Northcote Ward,5.3448815,Low,3,10
South Hornchurch Ward,5.343348,Low,3,10
Grove Green Ward,5.342678,Low,3,10
Fairlop Ward,5.338515,Low,3,10
Ridgeway Ward,5.33441,Low,3,10
Centenary Ward,5.3132772,Low,3,10
Twickenham Riverside Ward,5.292926,Low,3,10
Barnes Ward,5.291997,Low,3,10
Preston Ward,5.2874117,Low,3,10
Wood Street Ward,5.277649,Low,3,10
Alexandra Park Ward,5.27414,Low,3,10
Dulwich Hill Ward,5.2637424,Low,3,10
Lady Margaret Ward,5.2623043,Low,3,10
St. James Ward,5.2531524,Low,3,10
Colindale North Ward,5.250292,Low,3,10
Brentford East Ward,5.242304,Low,3,10
Dormers Wells Ward,5.2409005,Low,3,10
West Twickenham Ward,5.238457,Low,3,10
Ravenscourt Ward,5.2315917,Low,3,10
Camden Square Ward,5.226825,Low,3,10
Northwick Park Ward,5.225391,Low,3,10
Mawneys Ward,5.2225113,Low,3,10
Hounslow East Ward,5.2165165,Low,3,10
Southall Broadway Ward,5.214962,Low,3,10
Notting Dale Ward,5.199977,Low,3,10
Shortlands & Park Langley Ward,5.1946163,Low,3,10
Brentford West Ward,5.1905475,Low,3,10
Northwood Ward,5.1871176,Low,3,10
Hampton Wick & South Teddington Ward,5.1869135,Low,3,10
Crayford Ward,5.186894,Low,3,10
Frognal Ward,5.1853075,Low,3,10
Gipsy Hill Ward,5.172905,Low,3,10
Brownswood Ward,5.1713705,Low,3,10
Addison Ward,5.167936,Low,3,10
Brook Green Ward,5.1601815,Low,3,10
Beam Ward,5.158816,Low,3,10
Sutton Central Ward,5.153616,Low,3,10
Underhill Ward,5.14606,Low,3,10
Chelsea Riverside Ward,5.1405454,Low,3,10
Avonmore Ward,5.1397634,Low,3,10
Seven Kings Ward,5.1260366,Low,3,10
Upper Walthamstow Ward,5.110062,Low,3,10
Sands End Ward,5.108527,Low,3,10
Abbey Ward (E05013810),5.1053824,Low,3,10
Becontree Ward,5.1006646,Low,3,10
Barking Riverside Ward,5.076626,Low,3,10
Marlborough Ward,4.9881654,Low,3,10
Hillingdon East Ward,4.9856544,Low,3,10
Marshalls & Rise Park Ward,4.9853587,Low,3,10
Addiscombe East Ward,4.9834104,Low,3,10
Wallington South Ward,4.9757166,Low,3,10
Norbury Park Ward,4.967705,Low,3,10
Isleworth Ward,4.963261,Low,3,10
Graveney Ward,4.9349194,Low,3,10
Green Street East Ward,4.933813,Low,3,10
Hayes & Coney Hall Ward,4.9286423,Low,3,10
Kentish Town North Ward,4.9269896,Low,3,10
Hounslow South Ward,4.9069347,Low,3,10
Peckham Rye Ward,4.897963,Low,3,10
West Wickham Ward,4.876421,Low,3,10
Hampstead Town Ward,4.8694587,Low,3,10
Bexleyheath Ward,4.8499966,Low,3,10
Fulwell & Hampton Hill Ward,4.839661,Low,3,10
Cricket Green Ward,4.837767,Low,3,10
"Ham, Petersham & Richmond Riverside Ward",4.835857,Low,3,10
Figge's Marsh Ward,4.813838,Low,3,10
Southfields Ward,4.8108006,Low,3,10
Teddington Ward,4.810159,Low,3,10
Poplar Ward,4.778311,Low,3,10
Lillie Ward,4.777161,Low,3,10
Hampton North Ward,4.770897,Low,3,10
Shooters Hill Ward,4.7689133,Low,3,10
Whitton Ward,4.7514167,Low,3,10
Raynes Park Ward,4.742026,Low,3,10
Boleyn Ward,4.733952,Low,3,10
Champion Hill Ward,4.7313538,Low,3,10
Heathfield Ward,4.7303057,Low,3,10
Wealdstone North Ward,4.72871,Low,3,10
St. Helen's Ward,4.721904,Low,3,10
Canning Town South Ward,4.716525,Low,3,10
Grange Park Ward,4.7160964,Low,3,10
Sutton South Ward,4.712436,Low,3,10
Upminster Ward,4.71026,Low,3,10
Coulsdon Town Ward,4.704281,Low,3,10
New Addington South Ward,4.702795,Low,3,10
Monkhams Ward,4.6999903,Low,3,10
Wembley Central Ward,4.6982346,Low,3,10
Charlton Hornfair Ward,4.6645956,Low,3,10
Slade Green & Northend Ward,4.663,Low,3,10
Gascoigne Ward,4.634606,Low,3,10
Mottingham Ward,4.63291,Low,3,10
Wallington North Ward,4.6320853,Low,3,10
East Wickham Ward,4.6318164,Low,3,10
Shirley North Ward,4.6120753,Low,3,10
Shirley South Ward,4.608443,Low,3,10
Alibon Ward,4.604962,Low,3,10
Abbey Ward (E05014053),4.5969334,Low,3,10
Parsons Green & Sandford Ward,4.5864754,Low,3,10
Sanderstead Ward,4.572666,Low,3,10
Markhouse Ward,4.5632,Low,3,10
Harrow on the Hill Ward,4.559592,Low,3,10
Coombe Hill Ward,4.5526323,Low,3,10
Forest Gate North Ward,4.5410147,Low,3,10
Falconwood & Welling Ward,4.507584,Very Low,1,10
Hanworth Park Ward,4.491399,Very Low,1,10
Stamford Hill West Ward,4.4806128,Very Low,1,10
Wendell Park Ward,4.4723763,Very Low,1,10
Cheam Ward,4.468166,Very Low,1,10
Norland Ward,4.4595275,Very Low,1,10
St. Helier Ward,4.4504457,Very Low,1,10
White City Ward,4.4493003,Very Low,1,10
Green Street West Ward,4.443118,Very Low,1,10
Cathall Ward,4.43466,Very Low,1,10
Charville Ward,4.4288464,Very Low,1,10
Pollards Hill Ward,4.4248195,Very Low,1,10
Kidbrooke Park Ward,4.420519,Very Low,1,10
Endlebury Ward,4.4151926,Very Low,1,10
Carshalton Central Ward,4.4006352,Very Low,1,10
Hale End & Highams Park South Ward,4.38488,Very Low,1,10
Pimlico South Ward,4.3834667,Very Low,1,10
Thamesmead East Ward,4.3676476,Very Low,1,10
West Thamesmead Ward,4.3669276,Very Low,1,10
Canons Ward,4.3662577,Very Low,1,10
Crook Log Ward,4.3303056,Very Low,1,10
Longthornton Ward,4.3109455,Very Low,1,10
Wimbledon Town & Dundonald Ward,4.308389,Very Low,1,10
Sutton North Ward,4.3001623,Very Low,1,10
Hatch End Ward,4.290952,Very Low,1,10
Streatham Wells Ward,4.289017,Very Low,1,10
Norbiton Ward,4.2863584,Very Low,1,10
Merton Park Ward,4.284654,Very Low,1,10
Island Gardens Ward,4.2809877,Very Low,1,10
Chelsfield Ward,4.275002,Very Low,1,10
Sudbury Ward,4.272906,Very Low,1,10
Wanstead Park Ward,4.254368,Very Low,1,10
Purley Oaks & Riddlesdown Ward,4.2383275,Very Low,1,10
St. Helier West Ward,4.172141,Very Low,1,10
Farnborough & Crofton Ward,4.1308975,Very Low,1,10
Ravensbury Ward,4.117721,Very Low,1,10
South Twickenham Ward,4.1150975,Very Low,1,10
Heath Ward,4.1085463,Very Low,1,10
Coombe Vale Ward,4.0725455,Very Low,1,10
Blackfen & Lamorbey Ward,4.0562935,Very Low,1,10
Dalgarno Ward,4.0548916,Very Low,1,10
Eltham Park & Progress Ward,4.0276756,Very Low,1,10
Thamesmead Moorings Ward,4.0253115,Very Low,1,10
Wembley Park Ward,4.0229483,Very Low,1,10
Surbiton Hill Ward,4.0101423,Very Low,1,10
Cannon Hill Ward,4.009659,Very Low,1,10
St. Mark's & Seething Wells Ward,4.0095634,Very Low,1,10
West Barnes Ward,3.9902086,Very Low,1,10
Tolworth Ward,3.9543655,Very Low,1,10
South Beddington & Roundshaw Ward,3.9306433,Very Low,1,10
Stonecot Ward,3.9065049,Very Low,1,10
Roxbourne Ward,3.877563,Very Low,1,10
Wandle Ward (E05013826),3.8696961,Very Low,1,10
Eltham Page Ward,3.8687518,Very Low,1,10
Wormholt Ward,3.8634505,Very Low,1,10
Hillingdon West Ward,3.8631284,Very Low,1,10
Oakwood Ward,3.8540866,Very Low,1,10
Clementswood Ward,3.8075778,Very Low,1,10
St. Alban's Ward,3.8018532,Very Low,1,10
The Wrythe Ward,3.726722,Very Low,1,10
Wealdstone South Ward,3.7147906,Very Low,1,10
St. Mary's & St. James Ward,3.706583,Very Low,1,10
Lavender Fields Ward,3.7059472,Very Low,1,10
North Harrow Ward,3.6860063,Very Low,1,10
Middle Park & Horn Park Ward,3.6340408,Very Low,1,10
Selsdon & Addington Village Ward,3.62714,Very Low,1,10
Plashet Ward,3.6211467,Very Low,1,10
Kenley Ward,3.6186786,Very Low,1,10
Northumberland Heath Ward,3.6039488,Very Low,1,10
Kenton West Ward,3.5977118,Very Low,1,10
Ruislip Manor Ward,3.5933259,Very Low,1,10
Carshalton South & Clockhouse Ward,3.5931306,Very Low,1,10
Kidbrooke Village & Sutcliffe Ward,3.569258,Very Low,1,10
Blendon & Penhill Ward,3.5426922,Very Low,1,10
Tokyngton Ward,3.531663,Very Low,1,10
Belmont Ward (E05013755),3.4994688,Very Low,1,10
Rayners Lane Ward,3.4916735,Very Low,1,10
Kingston Gate Ward,3.475666,Very Low,1,10
Belmont Ward (E05013542),3.4483669,Very Low,1,10
Park Hill & Whitgift Ward,3.405439,Very Low,1,10
West Heath Ward,3.3383164,Very Low,1,10
Beam Park Ward,3.2557788,Very Low,1,10
Lower Morden Ward,3.2328045,Very Low,1,10
Cranham Ward,3.2294126,Very Low,1,10
Green Lane & St. James Ward,3.1920106,Very Low,1,10
Eastbrook & Rush Green Ward,3.16792,Very Low,1,10
Hillside Ward,3.1446092,Very Low,1,10
North Cheam Ward,3.1377163,Very Low,1,10
Thames View Ward,3.0975668,Very Low,1,10
St. Helier East Ward,3.0715387,Very Low,1,10
West Harrow Ward,3.0152876,Very Low,1,10
Nine Elms Ward,2.9734094,Very Low,1,10
Old Coulsdon Ward,2.9529488,Very Low,1,10
Canbury Gardens Ward,2.9161167,Very Low,1,10
Hook & Chessington North Ward,2.8828847,Very Low,1,10
Darwin Ward,2.8519492,Very Low,1,10
Farringdon Without Ward,2.847072,Very Low,1,10
New Addington North Ward,2.8326116,Very Low,1,10
Hackbridge Ward,2.7943606,Very Low,1,10
Sutton West & East Cheam Ward,2.7771657,Very Low,1,10
Southall West Ward,2.7361915,Very Low,1,10
King George's & Sunray Ward,2.7222888,Very Low,1,10
Selsdon Vale & Forestdale Ward,2.6835482,Very Low,1,10
Tudor Ward,2.6467662,Very Low,1,10
Barnehurst Ward,2.5661151,Very Low,1,10
Emerson Park Ward,2.4620092,Very Low,1,10
Worcester Park South Ward,2.4185786,Very Low,1,10
Old Malden Ward,2.4157112,Very Low,1,10
Harefield Village Ward,2.4052093,Very Low,1,10
Worcester Park North Ward,2.3411665,Very Low,1,10
Biggin Hill Ward,2.2509446,Very Low,1,10
Castle Baynard Ward,2.2389858,Very Low,1,10
Longlands Ward,2.2229116,Very Low,1,10
Berrylands Ward,2.193841,Very Low,1,10
Farringdon Within Ward,2.1902647,Very Low,1,10
Motspur Park & Old Malden East Ward,2.1595886,Very Low,1,10
Chessington South & Malden Rushett Ward,2.1388848,Very Low,1,10
Hacton Ward,2.1215215,Very Low,1,10
Alexandra Ward,2.09573,Very Low,1,10
Tower Ward,2.0143118,Very Low,1,10
Bishopsgate Ward,1.9331373,Very Low,1,10
Aldgate Ward,1.4753928,Very Low,1,10
Portsoken Ward,0.8414292,Very Low,1,10
Coleman Street Ward,0.84022963,Very Low,1,10
Cordwainer Ward,0.81077284,Very Low,1,10
Bridge Ward (E05009294),0.79945856,Very Low,1,10
Cripplegate Ward,0.7851056,Very Low,1,10
Vintry Ward,0.76227176,Very Low,1,10
Dowgate Ward,0.7052845,Very Low,1,10
Queenhithe Ward,0.6180282,Very Low,1,10
Cheap Ward,0.6154293,Very Low,1,10
Langbourn Ward,0.5393198,Very Low,1,10
Cornhill Ward,0.5393198,Very Low,1,10
Walbrook Ward,0.5393198,Very Low,1,10
Lime Street Ward,0.5393198,Very Low,1,10
Candlewick Ward,0.5393198,Very Low,1,10
Broad Street Ward,0.5393198,Very Low,1,10
Bread Street Ward,0.5393198,Very Low,1,10
Aldersgate Ward,0.46174055,Very Low,1,10
Billingsgate Ward,0.42338684,Very Low,1,10
Bassishaw Ward,0.20387322,Very Low,1,10
West End Ward,43.927822,Very High,18,11
St. James's Ward,26.581823,Very High,18,11
Bloomsbury Ward,21.666143,Very High,17,11
Marylebone Ward,20.930716,Very High,17,11
Holborn & Covent Garden Ward,19.5658,Very High,17,11
Hoxton East & Shoreditch Ward,19.390541,Very High,17,11
Childs Hill Ward,19.243967,Very High,17,11
Fairfield Ward,17.578388,Very High,17,11
Bethnal Green West Ward,17.576641,Very High,17,11
Hendon Ward,16.719873,Very High,17,11
Hyde Park Ward,16.179796,Very High,17,11
Lancaster Gate Ward,15.634669,Very High,17,11
Rushey Green Ward,15.544525,Very High,17,11
London Bridge & West Bermondsey Ward,15.4165945,Very High,17,11
Bayswater Ward,15.370146,Very High,17,11
Spitalfields & Banglatown Ward,15.318356,Very High,17,11
Deptford Ward,15.243459,Very High,17,11
Borough & Bankside Ward,15.18576,Very High,17,11
Bow East Ward,14.96373,Very High,17,11
Whitechapel Ward,14.278534,Very High,17,11
London Fields Ward,13.501676,Very High,17,11
Bethnal Green East Ward,13.232978,Very High,17,11
Finchley Church End Ward,13.217912,Very High,17,11
Weavers Ward,13.177203,Very High,17,11
Clapham Town Ward,12.897861,Very High,17,11
Brixton Acre Lane Ward,12.883098,Very High,17,11
Dollis Hill Ward,12.852552,Very High,17,11
Lea Bridge Ward (E05009380),12.788083,Very High,17,11
Stonebridge Ward,12.786806,Very High,17,11
Kilburn Ward (E05013503),12.6633625,Very High,17,11
Edmonton Green Ward,12.620292,Very High,17,11
Queens Park Ward,12.595998,Very High,17,11
Northumberland Park Ward,12.595556,Very High,17,11
Mile End Ward,12.579747,Very High,17,11
Brockley Ward,12.5503435,Very High,17,11
Lansbury Ward,12.440353,Very High,17,11
Bunhill Ward,12.180369,Very High,17,11
North Acton Ward,12.122008,Very High,17,11
Balham Ward,12.015279,Very High,17,11
Clerkenwell Ward,11.937413,Very High,17,11
Harlesden & Kensal Green Ward,11.896856,Very High,17,11
North Walworth Ward,11.815327,Very High,17,11
Rye Lane Ward,11.811956,Very High,17,11
Edgware Ward (E05013637),11.743233,Very High,17,11
Burnt Oak Ward,11.738064,Very High,17,11
Finsbury Park Ward,11.730145,Very High,17,11
Brimsdown Ward,11.7227545,Very High,17,11
Herne Hill & Loughborough Junction Ward,11.686715,Very High,17,11
Streatham St. Leonard's Ward,11.63359,Very High,17,11
Junction Ward,11.632322,Very High,17,11
Upper Edmonton Ward,11.506369,Very High,17,11
Wandsworth Town Ward,11.474634,Very High,17,11
South Bermondsey Ward,11.138743,Very High,17,11
Dalston Ward,11.045889,Very High,17,11
Broad Green Ward,11.026005,Very High,17,11
West Finchley Ward,10.992453,Very High,17,11
West Thornton Ward,10.883607,Very High,17,11
Hoxton West Ward,10.883435,Very High,17,11
Hackney Wick Ward,10.838388,Very High,17,11
Mill Hill Ward,10.82633,Very High,17,11
North Bermondsey Ward,10.71607,Very High,17,11
St. Mary Cray Ward,10.675781,Very High,17,11
Harringay Ward,10.634198,Very High,17,11
Bruce Castle Ward,10.625766,Very High,17,11
Uxbridge Ward,10.61697,Very High,17,11
Noel Park Ward,10.598285,Very High,17,11
Crouch End Ward,10.532139,Very High,17,11
Sydenham Ward,10.529329,Very High,17,11
Penge & Cator Ward,10.522338,Very High,17,11
Homerton Ward,10.509664,Very High,17,11
Hackney Downs Ward,10.453998,Very High,17,11
Greenwich Peninsula Ward,10.402767,Very High,17,11
Camberwell Green Ward,10.375864,Very High,17,11
Stratford Ward,10.314164,Very High,17,11
Tollington Ward,10.3133,Very High,17,11
Brompton & Hans Town Ward,10.288603,Very High,17,11
Friern Barnet Ward,10.23043,Very High,17,11
Haggerston Ward,10.228573,Very High,17,11
Waterloo & South Bank Ward,10.214503,Very High,17,11
Hackney Central Ward,10.192122,Very High,17,11
Willesden Green Ward,10.16454,Very High,17,11
Enfield Lock Ward,10.152644,Very High,17,11
St. Giles Ward,10.149686,Very High,17,11
Highgate Ward (E05013592),10.147871,Very High,17,11
St. Paul's Cray Ward,10.147747,Very High,17,11
Mildmay Ward,10.110249,Very High,17,11
Chaucer Ward,10.063865,Very High,17,11
Heathrow Villages Ward,10.058206,Very High,17,11
Stratford Olympic Park Ward,10.035073,Very High,17,11
Knightsbridge & Belgravia Ward,10.032561,Very High,17,11
Victoria Ward,10.025192,Very High,17,11
Hither Green Ward,10.013048,Very High,17,11
Waddon Ward,9.995159,Very High,17,11
Hanger Hill Ward,9.944749,Very High,17,11
Tooting Broadway Ward,9.812672,Very High,17,11
Thamesfield Ward,9.812433,Very High,17,11
Stoke Newington Ward,9.775362,Very High,17,11
Ladywell Ward,9.655046,Very High,17,11
Colville Ward,9.589229,Very High,17,11
South Acton Ward,9.563093,Very High,17,11
Barnet Vale Ward,9.54743,Very High,17,11
East Acton Ward,9.545484,Very High,17,11
Old Kent Road Ward,9.543979,Very High,17,11
Cricklewood & Mapesbury Ward,9.520086,Very High,17,11
Haselbury Ward,9.438235,Very High,17,11
West Hendon Ward,9.436412,Very High,17,11
Jubilee Ward,9.424091,Very High,17,11
Highbury Ward,9.41762,Very High,17,11
Forest Hill Ward,9.403749,Very High,17,11
Purley & Woodcote Ward,9.36031,Very High,17,11
West Green Ward,9.350407,Very High,17,11
Nunhead & Queen's Road Ward,9.261481,Very High,17,11
Kilburn Ward (E05013665),9.176821,Very High,17,11
Brixton Windrush Ward,9.14786,Very High,17,11
Courtfield Ward,9.14419,Very High,17,11
Hillrise Ward,9.089749,Very High,17,11
St. Katharine's & Wapping Ward,9.080546,Very High,17,11
Camden Town Ward,9.075083,Very High,17,11
Welsh Harp Ward,9.058839,Very High,17,11
East Greenwich Ward,9.0555315,Very High,17,11
Ealing Common Ward,9.049118,Very High,17,11
Garden Suburb Ward,9.041801,Very High,17,11
Heaton Ward,9.039977,Very High,17,11
Bow West Ward,9.037932,Very High,17,11
Brixton Rush Common Ward,9.018434,Very High,17,11
Stockwell West & Larkhall Ward,9.017375,Very High,17,11
Golders Green Ward,8.999845,Very High,17,11
South Croydon Ward,8.996457,Very High,17,11
Chiswick Gunnersbury Ward,8.987668,Very High,17,11
Tottenham Central Ward,8.982851,Very High,17,11
Surrey Docks Ward,8.962671,Very High,17,11
Perry Vale Ward,8.927067,Very High,17,11
Clissold Ward,8.9259405,Very High,17,11
Forest Gate South Ward,8.920668,Very High,17,11
West Putney Ward,8.916566,Very High,17,11
Cricklewood Ward,8.916546,Very High,17,11
Colham & Cowley Ward,8.910314,Very High,17,11
Faraday Ward,8.907062,Very High,17,11
Battersea Park Ward,8.880864,Very High,17,11
Brondesbury Park Ward,8.876583,Very High,17,11
Hoe Street Ward,8.866362,Very High,17,11
Blackheath Westcombe Ward,8.85594,High,9,11
Gooshays Ward,8.807183,High,9,11
Canonbury Ward,8.776165,High,9,11
Springfield Ward,8.760685,High,9,11
South Norwood Ward,8.746952,High,9,11
St. Mary's & St. James' Ward,8.739539,High,9,11
Regent's Park Ward (E05013668),8.731484,High,9,11
Plumstead & Glyndon Ward,8.722409,High,9,11
East Barnet Ward,8.6866255,High,9,11
Canary Wharf Ward,8.658493,High,9,11
Roehampton Ward,8.600365,High,9,11
Whitewebbs Ward,8.584731,High,9,11
Woodhouse Ward,8.569655,High,9,11
West Hampstead Ward,8.568719,High,9,11
South Richmond Ward,8.553738,High,9,11
Rotherhithe Ward,8.548827,High,9,11
Queensbury Ward,8.541895,High,9,11
Goose Green Ward,8.487687,High,9,11
Belsize Ward,8.447127,High,9,11
Beckenham Town & Copers Cope Ward,8.416464,High,9,11
St. Mary's Ward,8.375438,High,9,11
Evelyn Ward,8.37307,High,9,11
Hayes Town Ward,8.356205,High,9,11
Lea Bridge Ward (E05013895),8.352948,High,9,11
Crystal Palace & Upper Norwood Ward,8.34541,High,9,11
Roundwood Ward,8.342068,High,9,11
Central Greenford Ward,8.339793,High,9,11
Wood End Ward,8.3239565,High,9,11
St. Peter's & Canalside Ward,8.323458,High,9,11
Valley Ward,8.315893,High,9,11
Kennington Ward,8.312284,High,9,11
Chiswick Homefields Ward,8.290232,High,9,11
Ponders End Ward,8.287004,High,9,11
Regent's Park Ward (E05013805),8.286223,High,9,11
Brixton North Ward,8.278365,High,9,11
Blackheath Ward,8.268394,High,9,11
White Hart Lane Ward,8.232798,High,9,11
Knight's Hill Ward,8.221069,High,9,11
Catford South Ward,8.174494,High,9,11
South Tottenham Ward,8.154752,High,9,11
Maida Vale Ward,8.1419935,High,9,11
Streatham Hill West & Thornton Ward,8.1416855,High,9,11
Kenton Ward,8.13838,High,9,11
Crystal Palace & Anerley Ward,8.119048,High,9,11
Brunswick Park Ward,8.111812,High,9,11
Greenwich Park Ward,8.086991,High,9,11
Thornton Heath Ward,8.086703,High,9,11
Whalebone Ward,8.084029,High,9,11
Abbey Road Ward,8.065687,High,9,11
Osterley & Spring Grove Ward,8.057423,High,9,11
Bromley Town Ward,8.048213,High,9,11
Pinkwell Ward,8.047058,High,9,11
Totteridge & Woodside Ward,8.042305,High,9,11
Stroud Green Ward,8.039817,High,9,11
Lavender Ward,8.028778,High,9,11
Laycock Ward,8.027796,High,9,11
Lower Edmonton Ward,8.025555,High,9,11
Fortune Green Ward,8.02442,High,9,11
Tottenham Hale Ward,8.008748,High,9,11
